0.33078|1.6207|-0.026382|0.28039|0.72274|-1.136|0.099802|-0.11856|-1.1893|-0.71669|-0.49047|0.4426|0.23746|0.43753|0.080907|-0.29455|-2.1178|0.39255|1.2537|0.33953|0.27784|-0.4152|0.038721|-1.4272|1.5853|-1.4702|0.7621|0.029052|-1.337|0.40903|1.5884|0.61662|-1.0614|0.33763|-0.6386|-0.63353|-0.14079|1.2539|-1.5707|0.30762|-0.89403|-0.41958|-0.59499|-0.7903|0.50512|0.41818|-0.51248|0.34478|-0.2728|-0.49405
-0.033986|-0.75185|-0.066049|-0.4369|1.2513|-1.1345|0.59866|-0.10327|0.06297|0.23953|0.20708|0.32654|-1.6479|-0.49912|-0.51785|0.13706|-0.095284|-0.72257|0.59753|1.1168|-0.77951|1.2265|1.4285|0.34464|-0.67554|-0.67648|0.35403|-0.082596|-0.97849|0.38062|0.75396|-0.66512|-0.025415|0.67978|1.1523|-0.041226|0.41132|0.53155|0.60619|1.3947|0.42547|0.83652|-0.27725|0.034576|0.93608|-0.037465|-0.42515|0.63312|0.864|-0.017626
0.59001|0.018295|-1.0709|-0.14745|0.63009|-0.47482|-0.18238|-0.1878|-0.63548|1.1604|-1.4343|-0.10572|0.0058329|0.17983|0.73328|-0.92371|0.64621|0.70564|-0.33843|-0.35862|0.30672|0.998|0.30704|0.85504|1.0203|-0.018841|-0.414|0.32071|0.84763|-0.22721|1.5996|0.55843|0.5358|-0.46006|-0.12223|0.81003|-0.22595|1.1878|-1.6537|-0.92586|0.6486|-0.08298|-0.16101|0.67508|0.25793|0.47877|-0.045513|0.31747|0.028036|1.0461
-0.25583|-0.33942|-0.48757|-0.64196|-0.27827|0.24376|0.83016|-0.4875|-0.11616|0.019257|0.54814|0.10093|0.20696|-0.0042312|0.28991|0.32115|-0.069108|-0.063448|0.56877|-0.36785|-0.12173|-0.96986|-1.0306|-0.73754|0.44778|-0.053118|-0.040473|0.15036|0.77372|0.83361|2.6965|0.31162|0.012335|0.1558|0.0097397|0.29636|0.36417|0.11868|0.92739|0.0081412|-1.0598|-0.1965|-0.10875|0.34801|-0.59129|-0.92393|1.4503|1.3276|0.61825|1.0038
0.473|0.19281|-0.2186|0.29007|0.91747|1.3722|-0.044583|0.41974|-0.2522|0.21421|-0.67435|-1.0378|-1.0744|0.18651|1.2556|-0.82926|-0.7473|-0.23752|-0.5928|1.0271|0.33656|0.83396|-0.33471|0.36102|-0.76975|-1.8155|-0.47002|-0.31187|0.02573|0.18678|0.068417|-0.72094|-0.66867|-1.045|0.36221|0.042973|-0.056068|-1.0563|0.22943|0.0050427|-0.83466|0.62125|-0.32523|-0.64168|1.0947|-0.28671|-0.20333|-0.11455|0.82952|-0.64426
-0.84991|0.328|-0.34852|0.051828|0.67547|0.28165|-0.52731|0.8673|-0.097525|0.32247|0.28789|-0.72907|-0.81145|0.23083|0.63162|-0.4|-0.26582|0.093509|-0.13334|0.99988|-1.099|1.0924|-0.9136|0.11245|0.030371|-1.5887|0.68763|-0.29457|0.043424|0.47817|0.85444|-0.23698|-0.020011|0.73605|0.81089|0.28022|-0.35111|0.51188|0.25711|-0.7281|-0.31779|0.30591|0.21162|-0.091485|0.586|-0.5409|0.41388|-0.10477|-0.11992|-0.3466
1.6571|1.4021|-1.1273|-0.98456|0.72826|-0.7965|-0.23841|0.2476|1.1473|0.60096|-0.68528|-0.70249|0.57649|-0.42752|0.69735|-0.020093|0.18524|-0.49025|-0.44574|1.3859|0.14943|-0.59916|-0.79994|0.89492|0.57647|-0.80467|-0.10543|-0.55777|0.0077075|0.14025|1.3746|1.0948|-0.50065|0.43508|0.01801|0.18319|0.59055|-0.093179|-1.2288|1.6852|-0.80572|0.29431|-0.95048|0.41281|0.13903|0.29341|-0.35891|-0.34603|-0.43571|-0.92967
0.37892|-0.094064|0.29515|-0.39989|1.3207|-0.0084049|0.83471|-0.36975|1.0064|0.56719|0.87348|0.26237|0.71964|-1.0343|0.47957|0.2398|0.63864|0.31365|-0.43649|-1.0151|0.37928|-1.3027|0.57225|-0.50519|-0.26228|-0.71478|-0.85283|0.34818|1.2518|0.49996|1.9067|-0.54493|0.32417|-0.47227|0.93503|0.61512|-0.12444|0.74406|-0.21433|0.84133|0.71484|0.26892|0.24873|0.24516|-0.35082|-0.69335|0.037112|1.1162|0.20972|-0.4803
-0.96847|-0.59865|-0.34468|-0.93131|0.49513|0.014745|0.39622|-1.2772|1.4197|0.23596|0.9222|0.00095362|1.1005|0.47692|1.4847|0.76017|0.91013|-0.032044|-0.057417|-0.64005|0.75554|-1.565|0.43746|-0.25822|-0.64429|-0.38024|0.67215|0.14146|0.059807|0.91205|1.6188|0.73348|-0.77664|1.2696|-0.26277|-0.35033|0.35963|-0.10255|-0.53221|0.22167|-0.94608|0.12755|0.33723|0.41203|-1.119|-0.53784|-0.0026736|0.89333|-0.35294|-0.48935
-1.0522|0.50127|0.45641|0.97917|-0.14016|-0.16442|-1.3971|0.19531|-0.54172|0.34049|0.2697|1.4335|-0.8164|-0.020601|0.95073|0.13073|0.937|-0.050378|-0.13289|-0.00076263|-0.091918|0.26541|-0.029369|-0.17075|0.77063|-0.00039874|0.46742|-0.10318|0.0088577|-0.54601|0.3688|-0.48731|0.53769|-0.53595|-0.45512|0.34139|-0.16491|-0.65411|0.88233|0.10473|-0.4523|0.6501|-0.69621|-0.89461|0.1343|-0.044653|-0.5599|-0.27073|0.44592|0.06743
-0.27173|0.10909|-0.040487|-0.058926|-0.18705|-1.2146|-0.96467|-0.69125|0.59852|-0.31872|0.021436|0.1047|0.65968|0.72173|0.17454|-0.27134|-1.5875|-0.42022|-0.3017|0.49053|0.80026|0.31806|0.53791|0.44712|-0.058191|-0.37106|-0.22784|0.26091|-0.74634|0.02119|1.6589|-0.45937|0.10926|-0.61187|-1.0615|-0.19477|0.27226|-1.0969|0.57858|-0.074422|0.84492|-0.52988|-0.17898|0.68751|0.1612|0.3434|0.42059|0.98436|0.85362|-0.073241
-1.3785|0.18353|0.41213|0.56843|-0.018224|-1.2081|-1.2646|0.25267|-1.1332|0.75429|-0.34833|0.21026|-0.99748|0.13871|-0.13604|-0.47682|-0.33574|-0.70684|-1.2117|-0.39777|-1.2526|0.23064|0.16964|-0.84562|-1.327|0.050263|0.45679|0.4963|1.1926|-1.6308|0.5072|0.81221|0.048282|-0.50054|0.97846|-0.14205|0.25199|0.093838|1.1157|0.038119|-0.69298|-0.17811|0.3617|0.31782|-0.47988|0.78424|-0.20422|0.41504|0.20823|0.87458
0.30004|-0.33892|0.50831|0.17248|-0.48745|-0.39922|-0.91746|-0.38528|0.051469|-0.53454|-0.39729|0.50718|0.0035421|0.078883|-0.2875|-0.11557|0.73617|0.52733|0.23887|-1.2996|1.4157|0.55307|-0.0092602|-0.15341|-0.48393|-0.33367|-0.91831|-1.2693|-0.9173|0.27169|1.1187|0.35783|-0.041748|-1.074|0.029543|-0.12523|-1.0113|0.19727|1.0059|-0.33248|0.10583|-0.10333|0.41943|1.2486|0.51884|-0.87088|-0.32298|0.83919|0.098518|1.1232
0.66026|-0.33248|-0.020218|-0.0038931|0.069415|0.70075|0.06686|0.48811|-0.38642|-0.37312|-0.56359|0.2461|-0.41505|0.14044|-0.35654|-0.10206|-1.0908|-1.4551|0.90228|-1.085|0.28143|1.0297|1.0382|-0.11431|0.77017|-0.40658|-0.90542|0.12352|0.17444|0.51512|1.7129|0.1131|0.29272|-1.4455|0.60931|-0.16559|-0.87485|-0.82824|-0.99908|0.49912|-0.24022|-0.1036|0.45719|0.48566|-0.45482|0.087783|0.34436|1.5669|0.14804|-1.1649
0.96518|-0.53886|-0.35766|-0.4182|0.65724|-0.67257|-0.48039|-0.12466|0.16746|-0.6588|0.13796|-0.33712|-0.023933|-0.49791|0.11108|0.88349|-0.19114|0.52141|0.074038|-0.09766|1.3507|0.42608|-0.70307|0.68269|-0.70741|-0.33066|0.20805|0.19404|0.37115|-0.1494|1.5475|-0.67619|-0.11095|-0.90811|0.35431|0.70886|1.0069|0.15178|-0.13183|0.55632|0.48277|-1.0364|0.15369|1.0574|-0.24084|-0.10802|-0.67781|-0.29676|0.49707|-0.75153
0.12705|-0.698|0.062803|-0.83354|0.33516|0.16598|0.037272|0.25614|-1.1827|0.070919|-0.26883|0.046237|0.09715|-0.38071|0.26113|0.84148|0.71685|-0.65253|1.1285|-1.0682|-0.62952|0.39613|0.6595|0.35679|1.029|-1.1692|-0.6141|-0.19393|-0.44392|-0.60367|1.0655|-0.014975|-0.49422|-0.8657|-0.54899|-1.7891|-0.1982|-0.0742|-0.37965|0.3063|-0.22491|-0.36939|0.84551|1.2301|0.35539|0.19538|-0.50488|1.4351|-0.61946|0.45531
0.21616|-0.41378|-0.54239|-0.47371|0.12202|0.22506|0.2821|-0.8683|-0.17118|-0.13414|0.85511|-0.36012|0.84428|0.5192|0.31111|0.56844|-0.60294|0.11424|-0.48747|-1.399|-0.070985|0.68142|-0.31689|-1.0913|-0.98302|-0.65824|-0.86892|0.82999|0.54112|-0.95474|1.2474|1.1753|-0.52071|-0.48698|-0.20568|1.6345|0.53417|-0.42519|-0.13601|0.31799|-0.035518|0.75496|0.74852|0.39282|1.4162|-0.58529|-0.13884|-0.30009|-0.36291|-0.94234
0.74115|-0.50022|0.47664|-0.12668|-0.63237|0.0704|-0.6047|1.1544|0.5486|0.4435|0.065798|-0.12813|-1.1538|0.42896|0.096129|0.5954|0.66594|-0.086325|0.68694|-0.36069|0.85259|0.06515|-0.33302|-0.14908|0.96214|-0.51676|1.723|-0.17641|0.7331|0.074796|1.8203|-0.038007|-1.5105|0.72366|0.41152|-0.24711|0.23695|0.39618|-0.082615|0.18913|-0.49694|-1.1961|-0.33914|-0.75161|0.33482|0.4374|0.75286|0.97977|-0.60081|-0.45462
-0.80829|-0.18637|-0.95115|0.84433|0.22426|-0.16238|-1.1209|0.2868|-0.53549|0.81052|1.1829|-0.39234|1.6928|0.93029|0.21311|-1.4912|-0.40655|0.30834|0.01243|-0.22736|-1.0683|0.23378|-0.67829|0.17672|-0.22989|-0.8518|0.18138|-0.36727|-0.49786|-0.25638|1.266|-0.1788|-1.2996|-0.52803|-0.33428|-0.052408|-0.75741|-0.64026|0.072659|0.077741|-0.85507|0.94109|0.33307|-0.99995|-0.24396|-0.51233|-0.66384|-0.55643|0.44291|-0.52203
0.78355|0.26322|0.65559|-0.0261|-0.28488|0.47587|-0.7935|1.1081|0.63719|-0.47855|-0.1286|0.067986|-0.76785|0.87217|0.1667|-0.10833|0.21181|0.1547|-0.60026|-0.28556|0.039204|0.48936|-0.16023|-0.12398|1.3285|-0.57844|-0.86692|0.37427|1.246|0.051851|0.95112|-0.60714|-0.29083|-0.05664|0.1739|0.14937|0.37466|-0.93172|0.48905|0.11066|-0.68435|-1.2191|0.49949|-0.20829|-0.073571|0.30404|0.096635|-0.048836|0.80914|-1.002
0.44001|0.906|1.015|0.0093891|0.27507|0.87486|0.17109|-0.6468|0.73085|-1.1599|-0.014634|0.13712|-0.12191|0.42191|-0.61702|0.48912|-0.70806|0.77699|0.35245|-0.44939|-0.083448|-0.82467|0.27435|0.79603|0.15733|-0.77468|0.29529|1.5818|0.64583|-0.55203|1.5487|-0.088946|0.62241|0.66909|0.50603|0.60923|0.023565|0.18692|0.00041897|0.00095259|0.061021|-0.16908|-0.085646|0.01245|-0.50579|-0.2845|0.56934|-1.2547|0.81183|-1.1595
-0.083567|-0.67713|-0.37443|1.707|-0.44356|0.60485|0.86295|1.3004|0.72488|0.87256|0.44241|-0.50091|-0.80939|0.39052|0.097489|-0.7878|0.69745|-0.11578|-1.7804|-0.59129|-0.47158|-0.80062|0.70608|-0.22104|-0.43855|-0.30534|-0.29437|-0.82837|-0.49983|-0.32291|1.4927|0.56225|-0.6182|-0.032205|0.53486|0.41978|0.4918|1.2577|-0.41286|-1.3374|-0.028975|-0.2873|-1.0041|0.046712|-0.4356|0.20358|0.64702|-0.35345|-0.0040748|-0.070068
-0.92918|1.2927|-0.60859|-0.64373|-0.42095|0.22215|-1.3797|-0.27724|-0.11376|-0.3705|0.19052|0.39284|0.068273|0.045676|-0.35982|-0.025498|-0.33448|0.70516|-0.3363|1.0111|0.2258|0.63049|0.403|-0.66357|0.12265|-0.78821|0.14584|-0.43932|-1.1897|-0.75912|0.66164|-0.31295|0.14875|-1.0532|0.034797|-0.074928|-0.024014|0.75029|1.73|0.16136|-0.26749|-0.68806|-0.29646|0.12024|0.51634|0.32831|0.66773|0.47298|-1.1365|0.72653
-0.48243|-1.5072|-1.08|-0.95001|-0.98949|-0.3673|0.48963|-0.13275|0.15422|-0.39311|0.54203|-0.028609|-0.43463|-0.23619|0.54375|0.7845|-0.12038|-0.71163|0.48329|-0.14239|-0.43749|0.14899|-0.12907|0.095796|-0.48051|-0.79785|0.60444|0.18127|0.77153|0.66771|1.6714|-0.01531|-0.58141|-0.24349|-0.31412|-0.031306|1.1265|-0.33056|-1.1837|0.84868|-0.90388|-0.26446|0.61233|1.3202|-0.72188|-0.59484|-0.37681|0.077|-0.3382|0.11516
-0.83806|-0.41198|1.3227|-0.33437|-0.45038|-0.27472|-0.59002|-0.33432|0.20751|1.1296|-0.023251|-0.74491|0.0042277|-0.21107|-0.10089|-0.14064|-0.19485|-0.82252|-0.6697|-0.47806|0.5521|-0.64045|0.01365|-0.89574|-0.01436|-0.57644|0.84284|0.33709|0.73362|0.86831|1.7903|1.1906|1.2849|0.088127|-0.52989|-0.3776|-1.3685|-0.49761|0.13337|-0.18579|-1.0166|0.35938|0.13237|-0.58988|0.58867|0.1741|-0.034948|0.020227|0.32949|-0.86576
0.003531|0.33876|0.77945|0.39933|-0.13741|-0.7022|0.98437|-0.25783|-0.44594|-0.061646|0.12558|-0.20825|0.4272|-0.94404|-0.17946|-0.34166|0.23868|0.84269|0.086404|1.6379|-0.47584|-0.74247|0.5673|-0.91071|0.6241|-1.3548|0.22468|-0.16722|-1.7439|-1.0029|1.5808|-0.066491|0.78304|1.9755|-0.43065|-0.4324|0.20431|0.5975|-0.010377|0.022285|-0.0026316|0.3538|0.33163|-0.53442|0.78105|-1.9665|-0.47679|0.053449|0.25567|-0.093305
-0.39283|0.76752|-0.15927|-0.45188|1.0361|-0.26858|-0.41261|-0.65665|0.038672|-0.19688|-0.2324|1.0213|0.094979|-0.85556|0.75042|0.10782|1.0341|-0.34924|-0.2922|0.75772|-0.28996|-0.075285|0.033049|-1.0374|1.4577|-0.79061|-0.0011319|-0.81263|-0.52814|-1.0075|0.26429|-0.59336|-0.58101|0.19127|-0.33958|0.038971|0.53646|-0.029055|0.30897|1.3608|-0.32889|0.42164|-0.66522|0.037744|0.26219|-0.091279|-0.0034719|-0.75119|-0.53449|-0.54697
-0.37031|0.57587|-0.30204|-0.13085|-0.7577|0.38396|-1.1945|0.2142|-0.22436|-0.43489|-0.16176|-0.45879|0.17511|-0.583|-0.69409|0.43259|-0.76235|0.6604|-1.0689|1.043|0.56494|-0.33499|-0.47394|0.52666|-0.98049|-1.3802|-0.18383|-0.15772|-0.35339|-1.0868|0.35368|0.2386|0.60978|-0.69|0.55144|-0.34338|-0.041477|0.20573|1.0848|0.035655|-0.1898|-0.27466|-0.32429|0.41877|0.055583|1.0512|0.10665|-0.18711|-0.89911|0.53768
0.49064|0.09576|1.2896|-0.28608|1.4319|-0.62628|-0.15275|0.45019|-0.5574|-0.5124|0.18066|1.3381|-0.13679|0.49316|-0.40652|0.15736|-0.29385|0.7205|1.4307|-0.19685|-0.4714|0.48256|0.6076|0.35698|0.44593|-1.3384|-0.43772|-0.7925|-0.049791|0.47463|1.1324|-0.093675|-0.34557|-0.58437|0.13006|0.073162|-0.72068|0.71922|-0.42598|-0.44522|0.71174|-0.28562|-0.314|1.0726|-0.085625|-0.57419|-1.0279|0.26646|0.11732|0.55525
-0.48397|0.48565|0.36803|-0.68938|0.16444|-0.57222|-1.4156|-0.29498|-0.049553|0.69724|-0.11972|0.73073|1.2308|0.60964|1.247|-0.23119|0.53684|0.18026|-0.19018|-1.2116|1.2445|-1.1485|-0.37239|0.51214|-0.26239|-0.80446|-1.6131|-0.44246|0.24585|-0.29964|0.90121|-0.081407|0.51308|-0.55643|-0.17877|0.68531|-0.14584|0.15321|-0.15315|-0.51928|0.49118|-0.082228|0.41998|0.89667|0.63166|0.18417|-0.82605|0.09917|-0.066789|-0.91282
0.48488|-0.088384|-0.035668|-0.53563|0.35048|0.64742|0.41492|-0.13608|-0.40335|0.12263|0.63382|0.57819|0.63028|-0.32688|-0.64394|0.41778|0.18774|-0.15064|0.41538|-0.76597|-0.85567|-0.44|0.53323|0.68874|0.3751|-0.77943|-1.2|-0.32936|0.53193|-0.5586|1.7072|-0.024452|-0.33441|-1.2355|0.43018|0.12754|0.0051961|0.11251|-0.88165|-0.028622|0.38763|-0.37181|0.39539|0.56131|0.42334|0.099824|0.31761|0.18535|0.21311|0.17866
-1.8019|1.2503|0.40073|1.3574|0.89681|0.10946|-0.77667|0.17808|-0.20322|0.48311|-0.095324|0.25376|-1.0011|0.51258|1.2829|-0.84415|0.45018|-0.07764|-1.3037|0.35159|-1.3541|-0.67872|0.69094|-0.48942|-0.44614|-0.87237|-0.21167|-0.51627|-0.22412|-1.0223|0.50243|1.0136|-0.25068|-0.65902|0.5558|0.43098|0.24202|0.67571|-0.7156|-0.59369|-0.65929|0.38968|-1.2543|0.16967|-1.5821|-0.070638|-0.31685|0.37018|-0.41738|0.23932
-0.92803|0.36789|-0.41249|2.1595|-1.0373|0.49077|-0.75131|0.53616|0.86391|-0.002712|-0.34283|-1.0868|-1.1306|0.02613|0.8763|0.41245|0.17681|0.25176|-0.5492|0.47216|-0.24611|-0.01751|-0.27614|0.061126|-0.49535|-0.39328|-0.86409|-1.1688|-1.2689|-1.1091|0.35496|0.41872|0.24168|2.2596|1.4713|-0.66978|0.22943|0.92417|0.058395|-1.0011|-0.8692|-0.66253|-0.085576|0.50323|0.69343|-0.20948|0.41521|0.010119|-0.8822|0.53598
2.0157|-0.95203|0.74604|0.49505|1.0402|-1.2262|-0.28542|0.19257|0.11086|0.70753|0.079419|-0.45487|-0.2503|0.079636|-0.85252|-0.36703|0.3914|-0.10313|-0.29649|1.6856|-1.0534|0.87011|1.3073|0.30612|-1.7701|-0.3023|-0.47759|-0.8143|-0.3044|0.053356|0.88622|-0.40025|-0.74054|0.76322|1.1804|-0.35298|-1.203|-2.3059|-0.69926|0.12047|-1.0214|-0.092215|-0.40214|-0.30764|1.44|-2.0151|-0.67006|-0.0083266|0.054187|-0.65896
0.47813|0.68572|-0.55644|-0.53443|-0.41535|-0.06652|-1.3644|0.68491|-0.14242|-0.82063|-0.37972|0.51077|-0.37731|-1.2796|-0.46987|0.037042|0.35377|-0.043973|-1.6113|1.0892|0.48223|0.19288|-0.15155|0.8171|-0.42177|-0.58478|1.4113|0.30541|-0.3911|-0.073607|0.6825|0.95939|0.72531|-0.13547|0.62507|0.48391|0.20087|0.42312|0.4216|-1.4781|1.3002|-0.58507|-0.085739|-0.38694|-0.71375|1.058|-0.073571|-0.16943|1.1394|-0.46795
-0.1927|-0.52184|0.73016|-0.61635|0.84139|0.20615|1.2139|-0.17343|0.41659|-0.81504|0.41523|0.074652|-0.19914|0.072617|-1.6549|0.14014|-0.44184|0.47881|-0.60611|-0.90095|-0.44331|-0.27773|-0.3556|-1.4635|-1.1057|-0.95162|-1.2743|0.47924|1.0996|-0.66473|1.3835|-0.33526|0.30823|-0.070083|0.84554|1.6509|0.54469|0.056639|-0.77736|-0.60346|0.8618|-0.024659|0.82117|-0.73485|0.53756|-0.073556|0.511|-0.44479|-0.87144|-0.22974
0.427|-0.6277|0.17587|0.36633|-0.92764|-0.89403|0.183|0.42345|0.31383|-1.5529|1.0111|-0.18148|-0.0020779|1.1071|-0.12207|1.0713|-0.34933|-0.2834|-1.1729|0.11475|0.11506|0.2717|-0.7891|0.41799|-0.055732|-1.3291|1.0806|0.80827|1.3148|0.59498|1.64|-0.35012|-0.38232|0.41672|-0.68653|-0.029807|0.4582|-1.1161|-1.357|1.5703|0.63175|0.3381|2.2904|0.65904|-1.2044|-0.010202|-0.26865|1.0698|-0.51909|-0.87385
0.54729|0.51693|0.029453|0.29916|1.1377|0.47912|0.32224|0.066637|0.60305|0.21226|0.62999|0.61489|-0.79683|0.74002|0.072026|0.36422|0.019709|-0.051304|0.30295|0.1033|-0.55454|0.6291|-0.13914|0.18582|0.63193|-0.70771|-1.5172|-0.48478|0.49475|-0.48685|1.1384|0.40015|-0.74971|-0.12652|-0.17041|-0.34091|-0.032617|-0.47187|-0.20892|-0.85348|-0.19001|-1.1916|0.0071888|-0.13647|-0.59359|0.62608|0.36128|-0.5212|-0.3627|-0.17627
0.33471|-0.50568|0.93347|-0.85487|-0.02302|0.88721|1.1384|0.17169|0.35966|-0.08487|0.24283|-0.3303|-0.40275|0.38607|-1.3007|-0.13666|-0.048698|0.66242|-0.64697|-0.6947|-0.25091|-0.19007|-0.030975|-0.69226|0.72944|-1.2257|0.10204|0.54337|-0.091163|0.28752|1.4867|0.34189|-0.11544|-0.19909|-0.12228|0.16206|-0.29705|0.039966|-0.27341|-0.27218|0.14685|0.12468|-0.68463|-0.43494|-0.67975|-0.22575|1.1236|0.18814|-0.37527|-0.42796
-0.59744|-0.31561|0.72006|-0.23017|-0.27502|-0.1964|-0.37194|-0.6683|-0.30299|-0.12349|-0.069543|0.40809|0.45223|0.022656|-0.91559|-0.081942|-0.2299|0.77892|-1.0507|0.51916|-0.70288|-0.066801|-0.83232|-0.66977|-0.41015|-1.7006|-0.058822|-0.65631|0.44194|-0.3115|0.83551|-0.026109|-1.0062|-0.12747|0.18978|0.16935|0.37494|-0.83891|-1.0525|-0.38028|0.65092|-0.05915|0.33462|0.26929|-0.076169|0.95543|-0.59414|0.78453|-0.89475|0.43899
